dataset,scene_id,episode_uid,method,coverage_event_id,coverage_event_kind,coverage_ratio,coverage_threshold,is_last,step,precision,recall,f1,miou_room,precision_percent,recall_percent,f1_percent,miou_room_percent,n_gt,n_pred,metric_domain_pixels,gt_filtered_small,pred_filtered_small,snapshot_path,match_visualization
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,voxroom,milestone_020,coverage_milestone,0.2550265134776845,0.2,False,0,1.0,0.9910597470562582,0.9955098017741759,0.9910597470562582,100.0,99.10597470562583,99.55098017741759,99.10597470562583,1,1,4586,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_020/voxroom/roomseg_snapshots/roomseg_milestone_020_step_000000.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/milestone_020.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,tvars_original,milestone_040,coverage_milestone,0.4074237737516571,0.4,False,76,1.0,0.9922630560928434,0.996116504854369,0.9922630560928434,100.0,99.22630560928434,99.6116504854369,99.22630560928434,1,1,7238,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_040/tvars_original/roomseg_snapshots/roomseg_milestone_040_step_000076.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/milestone_040.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,voxroom,milestone_040,coverage_milestone,0.4074237737516571,0.4,False,76,1.0,0.9922630560928434,0.996116504854369,0.9922630560928434,100.0,99.22630560928434,99.6116504854369,99.22630560928434,1,1,7238,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_040/voxroom/roomseg_snapshots/roomseg_milestone_040_step_000076.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/milestone_040.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,tvars_original,milestone_060,coverage_milestone,0.6072691117984975,0.6,False,116,0.8986094938450693,0.9786964503692197,0.936944694182316,0.5345583700569639,89.86094938450692,97.86964503692197,93.69446941823159,53.455837005696395,5,3,10825,2,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_060/tvars_original/roomseg_snapshots/roomseg_milestone_060_step_000116.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/milestone_060.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,voxroom,milestone_060,coverage_milestone,0.6072691117984975,0.6,False,116,0.9815835099473356,0.9742677820817743,0.9779119640249219,0.7599360355847107,98.15835099473355,97.42677820817744,97.79119640249219,75.99360355847107,5,4,10825,2,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_060/voxroom/roomseg_snapshots/roomseg_milestone_060_step_000116.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/milestone_060.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,tvars_original,milestone_070,coverage_milestone,0.7011710119310649,0.7,False,152,0.8718473911768349,0.9801349586865395,0.9228253247609138,0.37052466685471414,87.18473911768349,98.01349586865396,92.28253247609139,37.052466685471416,7,3,12502,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_070/tvars_original/roomseg_snapshots/roomseg_milestone_070_step_000152.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/milestone_070.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,voxroom,milestone_070,coverage_milestone,0.7011710119310649,0.7,False,152,0.9194818811332727,0.9752562575315039,0.9465481693359371,0.6371274873513434,91.94818811332726,97.5256257531504,94.65481693359371,63.71274873513434,7,5,12502,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_070/voxroom/roomseg_snapshots/roomseg_milestone_070_step_000152.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/milestone_070.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,tvars_original,milestone_080,coverage_milestone,0.8062859036676977,0.8,False,288,0.9328719647712227,0.9680607222334594,0.9501406484737371,0.6366964324204528,93.28719647712227,96.80607222334594,95.01406484737372,63.66964324204528,7,5,14389,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_080/tvars_original/roomseg_snapshots/roomseg_milestone_080_step_000288.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/milestone_080.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,voxroom,milestone_080,coverage_milestone,0.8062859036676977,0.8,False,288,0.879661096157248,0.9789277846336545,0.9266435379976926,0.6161731093277493,87.9661096157248,97.89277846336545,92.66435379976926,61.61731093277493,7,5,14389,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_080/voxroom/roomseg_snapshots/roomseg_milestone_080_step_000288.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/milestone_080.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,tvars_original,milestone_090,coverage_milestone,0.9131131241714538,0.9,False,395,0.9386825905297723,0.9698840401816373,0.9540282730520429,0.6419105196673308,93.86825905297724,96.98840401816373,95.40282730520428,64.19105196673308,7,5,16300,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_090/tvars_original/roomseg_snapshots/roomseg_milestone_090_step_000395.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/milestone_090.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,voxroom,milestone_090,coverage_milestone,0.9131131241714538,0.9,False,395,0.905512870252222,0.9571088860376349,0.9305962540308433,0.599213725719831,90.55128702522221,95.7108886037635,93.05962540308434,59.9213725719831,7,6,16300,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_090/voxroom/roomseg_snapshots/roomseg_milestone_090_step_000395.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/milestone_090.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,tvars_original,final,terminal_forced,0.9999447635881573,,True,834,0.9410755320521635,0.9853407441098296,0.9626995748429373,0.6579310189787491,94.10755320521635,98.53407441098297,96.26995748429373,65.7931018978749,7,5,17766,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/final/tvars_original/roomseg_snapshots/roomseg_final_step_000834.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/final.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000,voxroom,final,terminal_forced,0.9999447635881573,,True,834,0.9057526978652222,0.9696041381558429,0.936591423165371,0.6046844013796837,90.57526978652221,96.96041381558429,93.6591423165371,60.46844013796837,7,6,17766,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd/attempt_01/roomseg_coverage_eval/events/final/voxroom/roomseg_snapshots/roomseg_final_step_000834.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAQ8_usd_grscene_frontier_000000/final.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000,tvars_original,milestone_020,coverage_milestone,0.20075612557427258,0.2,False,23,0.7489658738366081,0.9929822867588373,0.8538828685377016,0.4935866353694216,74.8965873836608,99.29822867588372,85.38828685377015,49.35866353694216,3,2,4054,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd/attempt_01/roomseg_coverage_eval/events/milestone_020/tvars_original/roomseg_snapshots/roomseg_milestone_020_step_000023.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000/milestone_020.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000,voxroom,milestone_020,coverage_milestone,0.20075612557427258,0.2,False,23,0.9709401709401709,0.9656812388970417,0.9683035645539244,0.9384602997194266,97.09401709401709,96.56812388970417,96.83035645539245,93.84602997194266,3,3,4054,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd/attempt_01/roomseg_coverage_eval/events/milestone_020/voxroom/roomseg_snapshots/roomseg_milestone_020_step_000023.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000/milestone_020.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000,tvars_original,milestone_040,coverage_milestone,0.40921707503828486,0.4,False,89,0.9037204029443623,0.9771003683294707,0.9389789309756962,0.5920638727229949,90.37204029443623,97.71003683294707,93.89789309756962,59.20638727229949,6,4,8400,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd/attempt_01/roomseg_coverage_eval/events/milestone_040/tvars_original/roomseg_snapshots/roomseg_milestone_040_step_000089.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000/milestone_040.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000,voxroom,milestone_040,coverage_milestone,0.40921707503828486,0.4,False,89,0.9614501582296091,0.9682295702287976,0.9648279554066209,0.7714297384248265,96.14501582296091,96.82295702287976,96.4827955406621,77.14297384248266,6,5,8400,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd/attempt_01/roomseg_coverage_eval/events/milestone_040/voxroom/roomseg_snapshots/roomseg_milestone_040_step_000089.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000/milestone_040.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000,tvars_original,milestone_060,coverage_milestone,0.6113131699846861,0.6,False,133,0.9419162950950506,0.975697656571206,0.9585094236636232,0.6594310355720515,94.19162950950506,97.5697656571206,95.85094236636232,65.94310355720515,7,5,12544,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd/attempt_01/roomseg_coverage_eval/events/milestone_060/tvars_original/roomseg_snapshots/roomseg_milestone_060_step_000133.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000/milestone_060.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000,voxroom,milestone_060,coverage_milestone,0.6113131699846861,0.6,False,133,0.9692046372926889,0.9689767327015762,0.9690906715978441,0.8016055971191844,96.92046372926889,96.89767327015763,96.90906715978441,80.16055971191844,7,6,12544,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd/attempt_01/roomseg_coverage_eval/events/milestone_060/voxroom/roomseg_snapshots/roomseg_milestone_060_step_000133.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000/milestone_060.pred_gt_match.png
grscene,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd,kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000,tvars_original,milestone_070,coverage_milestone,0.7038189127105666,0.7,False,186,0.9374544831984203,0.9779692635081582,0.9572833918158831,0.6582938804963211,93.74544831984203,97.79692635081581,95.72833918158831,65.82938804963212,7,5,14394,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_remaining25_union_fixed0p5_batch32_dual_clean_20260816_0120/grscene/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd/attempt_01/roomseg_coverage_eval/events/milestone_070/tvars_original/roomseg_snapshots/roomseg_milestone_070_step_000186.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd__attempt_01__kujiale_grscene_MWBGLKQKTKJZ2AABAAAAAAY8_usd_grscene_frontier_000000/milestone_070.pred_gt_match.png
